CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
6,21,35,7.076923076923077,1087.9432385652008,60.44129103140004,89.01836550184912,11,2,3,3,0,9,7,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0
2,5,6,0.5,6.965784284662087,0.3869880158145604,80.27991892925826,36,3,0,7,10,0,0,3,28,3,0,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,3,0,0,3,0,5,0,0,0,2,0,0,0,0,3,0,0,0,0,1
4,8,8,1.5,36.0,2.0,96.7005911650779,9,1,1,4,0,3,1,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
10,24,45,3.0,618.9699375973562,34.387218755408675,82.45862935177067,20,4,4,13,0,11,10,3,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,13,21,2.888888888888889,224.49334290055958,12.471852383364421,87.75490425026067,17,2,0,3,0,16,3,2,7,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,7,9,1.2,30.319433158222125,1.6844129532345624,98.51231935874081,7,2,1,7,0,3,3,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0.0,0.0,0.0,0.0,23,2,3,0,0,22,23,2,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0
2,5,5,1.0,11.60964047443681,0.6449800263576005,99.26898753722892,8,1,0,3,0,10,1,1,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0
3,15,18,2.1818181818181817,153.43424884571635,8.52412493587313,90.24557138398504,12,2,2,8,8,17,4,2,16,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9,25,33,2.75,421.4299492220563,23.412774956780904,79.57164566012247,30,4,1,14,0,24,3,2,28,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0
10,30,72,8.181818181818182,2890.6046417766543,160.5891467653697,81.04686303735224,24,2,5,11,0,46,5,3,19,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,1,0,0,0,3,0,1,0,0,1
4,15,23,3.75,336.9693138712347,18.720517437290816,88.83567375392688,13,1,1,7,2,5,4,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,22,26,3.1875,369.57539539456604,20.531966410809225,52.84282451384352,27,1,5,11,0,5,2,4,29,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,26,57,5.7,1527.1728644240409,84.84293691244672,85.08226047482458,15,2,1,10,0,8,19,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,4,0,0,1,4,4,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,18,33,2.2,302.7365551047119,16.818697505817326,91.88456480375751,8,2,0,8,0,19,5,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,3,0,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0.0,0.0,0.0,0.0,0,3,0,0,0,15,9,2,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0
3,12,15,1.0,53.77443751081735,2.987468750600964,67.77900368802973,8,2,0,7,1,0,5,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,52,87,6.904761904761905,3424.3355735404707,190.24086519669282,66.23388337978867,24,2,4,5,0,21,7,4,12,2,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,5,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,0
8,26,54,6.631578947368421,1683.2522022227365,93.51401123459647,76.76827804947506,30,3,3,10,0,34,10,2,16,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0
5,22,36,3.5294117647058822,566.6101350739154,31.478340837439745,90.38970740793259,10,4,0,9,0,16,9,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,21,28,3.6,442.7455962160991,24.596977567561062,78.87671488172585,29,3,0,12,0,29,5,3,23,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,4,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,10,17,3.6666666666666665,207.06685124797892,11.50371395822105,66.51427868757129,7,2,0,5,1,4,5,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,8,12,1.3333333333333333,48.0,2.6666666666666665,92.28350452337864,14,2,0,6,0,7,4,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5,35,58,7.0,2082.4889048796567,115.69382804886982,60.386674711321476,39,2,1,6,0,9,4,3,23,0,1,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,8,1,3,0,0,0,7,2,0,0,0,5,0,2,0,0,1
5,30,51,5.173913043478261,1294.779088032526,71.93217155736255,78.43590806891152,19,4,1,9,0,16,16,4,18,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4,21,39,5.2,890.7619733395327,49.486776296640706,84.81438159895959,15,1,0,8,0,5,15,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,14,15,2.0,114.22064766172811,6.345591536762672,72.88706173837818,23,5,1,9,8,10,1,5,20,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,3,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0.0,0.0,0.0,0.0,24,3,0,0,2,13,1,3,25,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,3,2,0,2,1,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0
6,13,18,2.6666666666666665,177.62110647077242,9.867839248376246,88.66050033921776,16,3,0,6,4,5,7,2,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,1
13,28,68,12.222222222222221,3995.4460907767634,221.96922726537574,47.237868378449996,34,4,2,10,0,18,13,6,18,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,2,0,0,5,0,2,0,0,0,2,1,0,0,0,2,0,2,0,0,0
4,14,30,4.0,456.88259064691243,25.38236614705069,86.58538063849691,17,1,1,7,0,15,8,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,11,21,4.0,290.592255965533,16.14401422030739,89.05092659037068,15,1,1,5,1,12,6,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,17,42,4.3076923076923075,739.5163540477538,41.08424189154188,86.63607367836512,15,1,3,10,0,8,11,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0.0,0.0,0.0,0.0,0,7,6,0,2,28,10,3,36,0,0,0,4,0,0,0,0,1,2,0,11,0,0,0,0,0,5,0,0,7,1,4,0,0,0,0,0,0,0,0,5,0,2,0,0,1
6,17,25,3.125,319.3330344726828,17.740724137371267,86.24041085338142,15,2,2,5,3,12,3,3,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5,6,0.5,6.965784284662087,0.3869880158145604,97.25460808737704,9,0,0,5,1,19,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,31,43,4.869565217391305,1037.3656274270954,57.631423745949746,69.88004056316781,25,6,0,9,0,10,6,4,27,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,1,1,4,0,0,0,1,0,0,0,0,2,0,3,0,0,0
10,27,57,5.428571428571429,1471.2980470980106,81.73878039433392,82.77575402290279,14,5,3,9,0,16,15,4,15,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,30,51,7.071428571428571,1769.635044087672,98.31305800487067,76.37360508879107,25,4,2,6,0,20,9,3,12,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,2,0,4,0,0,0,1,1,0,0,0,3,0,0,0,0,1
2,21,24,4.0,421.66247258676106,23.425692921486725,85.09638446426804,13,0,0,6,0,9,8,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2,12,17,2.75,167.59699690871406,9.310944272706337,91.3815706834626,13,0,0,5,0,5,6,2,21,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
2,10,15,1.25,62.28615177913805,3.4603417655076694,88.5089985122269,10,1,0,5,0,16,3,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,22,39,3.823529411764706,664.9799501909147,36.943330566161926,88.81282706907025,13,2,0,7,0,18,12,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,77.63623202307039,18,1,1,5,3,3,3,2,25,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1
5,16,23,2.5,230.0,12.777777777777779,62.86011460819378,10,3,0,7,0,6,6,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10,31,58,6.434782608695652,1848.9922229722151,102.72179016512307,69.68191813065441,31,2,3,20,0,37,7,5,30,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5,1,2,0,0,0,1,0,0,0,0,2,0,1,0,0,1
7,26,84,3.652173913043478,1442.0131587479802,80.11184215266557,73.35381909682214,23,6,0,13,0,23,28,3,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,10,15,2.142857142857143,106.77626019280808,5.932014455156004,88.42626547254214,16,4,1,10,2,8,4,5,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,22,33,4.125,607.0401290870021,33.72445161594456,83.57943742710258,11,1,1,8,0,13,7,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,10,12,1.0,39.863137138648355,2.2146187299249087,95.90267443403792,6,1,1,3,2,3,3,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
19,31,52,8.095238095238095,2085.4807325628562,115.86004069793645,64.98187803176258,36,10,3,21,3,9,7,5,31,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,9,0,0,7,1,9,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3,0,0,0.0,0.0,0.0,100.0,5,2,0,6,0,3,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,11,12,2.2857142857142856,94.88726725405158,5.27151484744731,92.99221647027306,12,1,0,6,0,3,3,2,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11,27,46,8.823529411764707,1929.9249273487023,107.21805151937235,78.45130190555754,20,3,3,8,1,10,5,3,20,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,4,1,4,0,0,0,3,0,0,0,1,2,0,1,0,0,1
3,22,39,4.875,847.8494364934161,47.10274647185645,74.77192836737972,39,3,2,13,15,17,14,3,40,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,4,0,2,0,0,1
0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,5,238,2,17,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,19,24,3.6923076923076925,376.43173042207775,20.912873912337652,57.88225453785576,16,1,1,11,0,7,8,2,23,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,15,21,2.5454545454545454,208.84106092889172,11.602281162716206,88.25783264393496,16,3,1,5,0,14,7,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,12,14,2.25,112.92631877271643,6.273684376262024,86.88090722881766,21,8,2,9,0,16,2,2,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,2,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3,15,17,2.75,182.64713534469826,10.147063074705459,72.75913623068485,39,2,0,7,1,10,3,3,21,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,3,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1
2,13,15,2.2222222222222223,123.34799060470309,6.852666144705727,89.30456798740049,13,6,0,8,0,17,5,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,11,11,2.0,76.10749561002055,4.228194200556697,91.35203352289592,15,2,0,7,0,15,2,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,26,42,5.157894736842105,1018.2636778878283,56.57020432710157,79.79017950710607,19,3,4,6,0,15,9,4,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1
4,7,8,1.875,42.11032383086406,2.3394624350480036,89.06031968267578,11,2,1,6,0,3,1,2,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,11,12,1.5,62.26976913547136,3.4594316186372978,84.45840362985803,25,0,0,11,10,19,7,1,35,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,4,6,0.6666666666666666,8.0,0.4444444444444444,99.45569390118301,9,2,0,6,0,5,3,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,12,15,1.6666666666666667,89.62406251802892,4.9791145843349405,91.54682364663083,11,2,0,7,0,4,4,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,23,36,6.133333333333334,998.8024798973886,55.48902666096603,79.50127831986923,24,6,3,6,4,11,2,3,16,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
6,12,14,2.25,112.92631877271643,6.273684376262024,78.17769904658137,13,5,1,8,0,2,2,2,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,3,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0
3,4,6,0.6666666666666666,8.0,0.4444444444444444,94.41589623909663,9,3,0,11,0,2,0,3,18,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,7,9,0.5,12.63309714925922,0.701838730514401,85.97673994049329,11,3,0,5,0,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1
11,22,35,6.571428571428571,1025.6692722865782,56.981626238143235,80.3668749173805,22,5,1,8,0,14,4,4,21,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6,20,47,6.214285714285714,1262.3117128567449,70.12842849204138,78.28499633285496,28,6,5,9,0,29,7,4,19,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,8,11,2.1,69.3,3.8499999999999996,94.57222225597724,8,0,0,2,0,5,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,9,15,4.0,190.19550008653874,10.566416671474375,96.3453471773402,8,1,0,5,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,9,9,1.5,42.793987519471216,2.377443751081734,78.99861514145327,2,1,1,3,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,16,25,3.6363636363636362,363.6363636363636,20.2020202020202,88.26817031293885,14,1,1,8,0,5,5,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,9,15,2.5,118.87218755408671,6.604010419671484,67.97889409020226,3,0,0,2,0,4,8,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,32,63,7.0,2205.0,122.5,84.61780804124277,13,3,1,5,0,13,14,1,13,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0
2,5,6,1.0,13.931568569324174,0.7739760316291208,55.645313339018145,38,1,0,5,0,1,4,2,28,0,3,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,9,0,1,0,0,1
4,15,18,2.1818181818181817,153.43424884571635,8.52412493587313,87.38669862032921,12,2,1,6,0,10,5,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,25,42,4.421052631578948,862.2907703960647,47.90504279978137,82.68272491070263,17,3,0,11,0,11,12,3,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,19,39,4.464285714285714,739.59452242991,41.08858457943944,87.3358883806652,13,1,3,8,2,7,8,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,25,44,4.578947368421052,935.6148154977707,51.97860086098726,85.90968936483772,15,1,0,9,0,13,11,1,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2,3,3,0.5,2.3774437510817346,0.1320802083934297,90.48802730700127,19,1,0,8,0,0,3,3,25,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7,9,12,2.0,76.0782000346155,4.226566668589751,83.45159178204493,26,5,1,11,0,27,3,3,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,9,9,1.5,42.793987519471216,2.377443751081734,89.51050176780659,22,0,0,7,1,16,2,2,19,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1
10,31,48,5.565217391304348,1323.4166143920418,73.52314524400232,84.41138801061172,16,4,3,11,0,9,8,2,20,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4,18,26,6.8,737.2427402550007,40.957930014166706,86.93489109070933,17,2,1,7,0,12,5,2,13,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0
4,9,15,2.5,118.87218755408671,6.604010419671484,62.06341781688277,14,1,2,5,2,7,4,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,28,35,3.1363636363636362,527.7164607622324,29.317581153457354,53.0952944569973,18,2,0,6,0,8,12,2,19,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,15,22,4.666666666666667,401.1074344824746,22.283746360137478,60.128601493747986,14,2,1,5,0,7,4,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0
3,16,21,2.3333333333333335,196.0,10.88888888888889,84.24187932677098,21,4,1,8,6,9,8,2,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
14,35,96,11.076923076923077,5454.400648172862,303.0222582318257,62.75693660655319,21,13,1,9,0,9,16,2,16,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,7,0,0,0,8,0,0,0,0,3,0,1,0,0,0
3,10,15,3.3333333333333335,166.09640474436813,9.227578041353786,63.142177462618456,11,0,1,4,0,4,5,2,13,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,15,24,2.0,187.53074858920888,10.418374921622716,81.25973183499596,16,3,3,7,0,13,5,2,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,9,15,2.5,118.87218755408671,6.604010419671484,90.55357572490388,13,3,0,5,0,14,4,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,29,52,6.476190476190476,1635.9829332162951,90.88794073423861,78.57323991004381,21,5,2,8,0,21,10,3,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,4,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2,0,0,0.0,0.0,0.0,100.0,5,1,0,3,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,13,18,2.6666666666666665,177.62110647077242,9.867839248376246,90.63437603158239,14,3,0,5,0,6,4,2,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6,12,22,5.0,394.3458750793272,21.90810417107373,82.22564379062268,20,1,1,9,0,19,2,2,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8,19,46,5.357142857142857,1046.8107086700263,58.15615048166813,77.85757860820787,17,4,0,10,0,11,11,3,20,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,17,36,6.545454545454546,963.1548804109893,53.50860446727719,89.78145594466297,10,1,1,2,0,11,15,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,25,27,3.5,438.84440993371146,24.380244996317302,48.829191817293975,35,3,3,16,0,2,5,3,34,2,0,2,1,0,0,0,0,0,1,0,5,0,1,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,1
5,24,46,5.0,1054.5413751658662,58.58563195365923,83.89629567935246,20,3,0,11,0,14,10,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0.0,0.0,0.0,0.0,0,1,15,0,48,87,22,2,35,0,0,0,1,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,9,0,5,0,0,0,2,1,0,0,0,1,0,0,0,0,0
2,5,5,1.0,11.60964047443681,0.6449800263576005,87.37565917976016,10,1,0,5,1,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
