CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
1,16,20,2.9545454545454546,236.36363636363637,13.131313131313131,76.31682787662629,19,2,1,7,0,8,5,2,18,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,2,2,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0
5,13,26,5.3125,511.1232360682383,28.39573533712435,82.2179598631992,20,2,2,6,0,23,6,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1
4,16,28,7.0,784.0,43.55555555555556,79.53019355677259,15,1,1,4,0,10,5,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1
2,9,9,1.5,42.793987519471216,2.377443751081734,71.18369961508421,35,4,0,9,6,2,0,4,30,2,0,2,0,0,0,0,0,1,2,0,3,0,0,0,0,0,4,0,0,4,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,99.67365207982277,9,1,1,4,0,8,1,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,18,33,2.2,302.7365551047119,16.818697505817326,80.85067627238793,23,3,4,8,0,24,7,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,20,32,5.653846153846154,781.9365291673137,43.44091828707298,87.90669311087251,14,2,1,4,0,10,5,1,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
2,5,6,0.5,6.965784284662087,0.3869880158145604,98.2196191366755,11,1,0,7,0,5,2,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,21,33,5.25,760.9689934964204,42.27605519424557,68.4662962947168,25,2,2,11,0,17,7,2,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0
2,8,8,1.5,36.0,2.0,88.10019479182559,11,1,1,6,1,9,1,1,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0
3,11,15,1.875,97.296514274174,5.405361904120777,87.50378465587717,17,2,1,8,11,15,3,2,13,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0
4,11,15,1.875,97.296514274174,5.405361904120777,81.44657409877014,18,1,0,10,0,19,3,2,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10,30,72,8.181818181818182,2890.6046417766543,160.5891467653697,81.59176954756315,23,2,5,11,0,41,3,3,21,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,1,0,0,0,3,0,1,0,0,1
4,9,11,1.75,61.021056277764515,3.3900586820980285,87.00896621093115,12,2,0,7,0,11,2,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,23,26,4.533333333333333,533.1771692205866,29.620953845588147,77.36823680853027,32,1,3,9,0,27,3,3,23,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3,16,27,5.4,583.2,32.400000000000006,78.00425364649266,20,1,0,5,0,10,7,2,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,0,0.0,0.0,0.0,100.0,5,0,0,3,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,15,21,2.5454545454545454,208.84106092889172,11.602281162716206,89.73193854124591,12,2,0,7,0,14,6,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,7,0,0,4,1,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,16,29,5.7,661.2,36.733333333333334,86.15571829172933,17,4,0,8,0,16,5,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,4,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,35,60,1.2121212121212122,373.03876486872485,20.72437582604027,73.55387948526342,18,1,0,13,2,8,20,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,16,30,3.3333333333333335,400.0,22.22222222222222,85.3012038636889,15,1,0,9,2,13,7,3,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,16,24,2.6666666666666665,256.0,14.222222222222221,88.25780444832206,16,2,2,6,0,9,5,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1
6,25,42,4.421052631578948,862.2907703960647,47.90504279978137,85.7942347802716,14,4,0,9,0,20,12,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,47,86,8.708333333333334,4159.924167502245,231.10689819456917,59.23156624670063,47,4,1,19,0,36,25,3,36,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,4,2,0,4,2,4,0,0,0,0,1,0,0,0,6,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,8,1,0,3,1,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,10,11,1.5,54.81181356564148,3.0451007536467487,91.88653581607404,15,1,0,5,0,6,2,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1
5,34,54,3.4285714285714284,941.9074060372058,52.32818922428921,74.61315730372455,37,2,3,4,0,7,3,2,20,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,6,1,0,0,0,0,4,3,0,0,0,4,0,2,0,0,1
8,42,75,5.882352941176471,2378.9635688729827,132.1646427151657,68.71206341702117,29,3,4,10,0,20,15,2,18,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,5,0,2,0,0,0,0,2,0,0,0,7,0,1,0,0,0
6,17,45,4.615384615384615,848.9345901058397,47.16303278365776,82.7476850726107,20,1,0,8,0,22,11,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,8,9,1.0,27.0,1.5,85.34144724178675,19,3,0,7,7,3,1,3,15,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,5,0,0,0,2,0,0,0,0,4,0,0,0,0,1
7,20,33,4.5,641.8063220907734,35.65590678282074,77.92193589480482,23,2,2,11,0,21,5,2,20,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,2,1,3,0,0,0,2,1,0,0,0,1,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,95.8120692884546,13,1,0,5,3,1,2,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
8,16,20,3.6,288.0,16.0,83.16779430866187,22,3,1,5,0,25,1,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,4,0,0,0,2,1,0,0,0,3,0,0,0,0,1
5,9,30,2.857142857142857,271.7078572664839,15.094880959249107,84.91398483281911,19,2,0,7,0,12,8,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,10,18,1.5,89.69205856195879,4.9828921423310435,92.55738990211012,12,2,1,4,1,9,5,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,41,66,3.7714285714285714,1333.5712304066499,74.08729057814722,75.3025520810832,19,1,0,9,0,10,28,2,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
2,54,104,7.613636363636363,4556.824558531255,253.15691991840308,52.15309265508583,69,30,3,13,0,35,12,4,25,1,0,1,7,0,0,0,0,1,2,0,6,0,0,0,0,0,6,0,0,3,1,6,1,0,0,0,0,0,0,0,4,0,5,0,0,1
6,14,21,3.611111111111111,288.7244149227016,16.04024527348342,89.944495694124,14,2,2,6,2,9,3,3,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,21,42,3.2941176470588234,607.6900340220967,33.76055744567204,81.31760704219968,20,1,2,7,0,24,6,2,11,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10,24,50,9.9,2269.556437856973,126.08646876983182,70.86507063978917,25,1,1,7,0,11,7,3,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1
8,18,39,3.7142857142857144,604.0434216375006,33.55796786875003,80.2182289763916,20,5,2,8,1,18,11,4,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,26,43,5.526315789473684,1116.972911968791,62.05405066493284,72.96857024550972,27,2,2,10,0,53,5,4,16,1,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,3,0,0,0,4,0,0,0,0,1
1,37,57,5.241379310344827,1556.369102062387,86.46495011457705,77.1484144811612,20,1,1,10,0,15,17,1,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2,12,27,4.0,387.1759500778849,21.50977500432694,80.52563060206377,34,0,0,7,0,18,5,3,22,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,13,17,1.65,103.79733409385763,5.766518560769868,90.55174234482848,9,1,0,7,0,9,5,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,30,60,7.2727272727272725,2141.1886235382626,118.95492352990348,82.42621683791869,16,3,0,8,0,23,18,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,6,6,1.0,15.509775004326936,0.861654166907052,97.08678892144745,11,0,0,4,1,2,3,1,20,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,15,21,4.666666666666667,382.8752783696349,21.27084879831305,81.55324331836452,14,2,0,6,0,7,3,3,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
12,34,69,6.769230769230769,2376.2364901593896,132.0131383421883,78.61987999583384,28,2,5,16,0,40,7,5,26,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,6,1,2,0,0,0,1,0,0,0,0,3,0,1,0,0,1
6,14,30,2.727272727272727,311.51085725925844,17.30615873662547,80.0041422751345,22,5,0,15,0,19,10,4,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,12,13,2.0,93.20902501875007,5.178279167708337,87.61910746514457,10,1,0,5,1,3,1,2,11,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
7,20,45,5.0,972.4338213496566,54.02410118609203,83.6315039500011,19,1,5,8,0,16,6,3,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,11,1,1,5,3,3,0,2,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14,28,32,4.973684210526316,765.1284886474839,42.50713825819355,79.00190162865152,24,8,1,14,2,17,3,4,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,3,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,0,0,0.0,0.0,0.0,100.0,14,2,0,7,0,26,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,89.94743450266806,15,1,0,7,0,14,4,2,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,20,37,6.461538461538462,1033.2732706853787,57.404070593632156,78.76613700167853,28,3,2,10,0,28,6,3,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,5,1,3,0,0,0,1,0,0,0,0,3,0,1,0,0,1
4,26,41,4.973684210526316,958.5186151546138,53.25103417525632,71.99858704143554,33,1,3,11,14,16,9,3,24,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,1,0,0,4,0,3,0,0,0,2,0,0,0,1,2,0,0,0,0,1
3,16,21,3.9,327.59999999999997,18.2,84.60804822808274,23,0,1,4,0,17,5,2,15,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,19,24,3.6923076923076925,376.43173042207775,20.912873912337652,85.92267536134413,19,2,1,10,0,44,7,2,18,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,6,6,1.0,15.509775004326936,0.861654166907052,91.01043434870996,11,2,0,5,0,7,1,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,12,13,2.0,93.20902501875007,5.178279167708337,85.56903534622386,19,6,1,9,0,17,1,2,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,1
3,25,34,4.277777777777778,675.4230836016793,37.52350464453774,78.38248755432618,34,0,0,9,0,18,10,2,23,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,20,23,4.038461538461538,401.44062881357615,22.302257156309786,83.54045066811176,21,9,1,12,0,20,5,2,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,9,9,1.5,42.793987519471216,2.377443751081734,83.55437197726553,15,2,0,7,0,10,2,3,13,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,16,21,3.1818181818181817,267.27272727272725,14.848484848484848,79.41152128397893,16,2,2,6,0,11,5,3,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,5,5,1.0,11.60964047443681,0.6449800263576005,96.25896219570573,14,1,1,5,0,16,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,14,15,2.0,114.22064766172811,6.345591536762672,89.70265187535968,16,0,0,11,0,5,7,2,28,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,7,9,1.2,30.319433158222125,1.6844129532345624,94.54464075915206,13,3,1,8,0,5,2,1,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
9,24,37,4.0,678.5744501067312,37.698580561485066,76.78226897699606,24,4,0,7,0,15,4,3,17,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1
4,9,14,2.25,99.85263754543286,5.547368752524047,79.17378298849185,18,1,2,6,2,8,2,3,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,8,8,1.5,36.0,2.0,87.77332114953836,20,3,1,9,10,0,0,3,19,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,4,6,0.6666666666666666,8.0,0.4444444444444444,88.27714940507207,23,2,0,12,0,34,2,3,20,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,9,1,0,4,0,5,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,6,9,1.5,34.89699375973561,1.938721875540867,92.01500275930738,15,1,0,7,0,10,2,2,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,19,30,5.541666666666667,706.2179491099961,39.234330506110894,86.17298076620014,17,5,2,8,0,10,6,4,19,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,5,0,0,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,16,27,1.2857142857142858,138.85714285714286,7.714285714285714,87.2215822373293,15,0,0,3,1,19,4,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,9,15,4.0,190.19550008653874,10.566416671474375,87.87271749011677,11,1,0,5,0,2,5,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,11,12,1.5,62.26976913547136,3.4594316186372978,99.3394754976512,7,0,0,3,0,5,5,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,86.16447476253938,16,1,0,6,0,15,3,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,12,15,2.5,134.43609377704337,7.468671876502409,95.6889694976998,9,2,0,6,0,5,6,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,30,72,7.304347826086956,2580.597767151332,143.36654261951844,80.10757232593683,21,3,1,7,0,23,13,2,16,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1
2,20,22,3.0,285.2472542625659,15.847069681253661,77.59249578709431,45,0,0,7,0,12,8,2,27,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1
3,9,12,1.1428571428571428,43.47325716263743,2.415180953479857,95.03743461604763,10,2,0,6,0,9,4,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,26,39,3.9,714.9368811292602,39.71871561829224,82.44413708601756,19,3,0,9,0,20,11,2,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,22,31,4.666666666666667,645.1311074961957,35.840617083121984,77.4035147587621,19,1,2,11,2,11,6,2,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
6,19,49,5.714285714285714,1189.4197037642039,66.07887243134466,69.73732499857348,28,2,0,10,1,21,11,2,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2,5,6,0.5,6.965784284662087,0.3869880158145604,83.44201408874899,27,1,0,9,8,0,4,2,25,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,2,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1
1,16,30,3.3333333333333335,400.0,22.22222222222222,81.2420027549753,21,1,2,9,0,23,8,3,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,93.21871083452663,18,0,0,6,0,12,2,2,16,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
8,22,29,4.433333333333334,573.3342584361352,31.851903246451954,82.85824558699187,24,3,2,14,0,17,5,2,28,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,3,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6,18,25,5.090909090909091,530.7177274562943,29.484318192016346,88.63175215892687,14,1,1,4,0,9,1,2,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1
4,8,12,2.4,86.39999999999999,4.8,86.91191250807908,12,1,2,4,3,4,3,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,37,50,3.85,1002.8197728835729,55.712209604642936,78.72713652075669,26,0,0,7,0,14,18,2,23,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,9,11,1.75,61.021056277764515,3.3900586820980285,94.49281083113557,12,1,0,6,1,2,3,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,6,9,1.5,34.89699375973561,1.938721875540867,100.0,5,0,0,1,0,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10,30,45,6.428571428571429,1419.4933508724644,78.86074171513691,79.34761949796182,24,14,1,12,0,16,4,3,21,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,4,0,0,0,5,0,0,0,0,2,0,1,0,0,1
3,16,18,3.6,259.2,14.399999999999999,88.71625849152133,17,1,0,6,5,9,3,2,18,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
5,30,60,4.0,1177.6537429460445,65.42520794144691,80.16510187287952,20,2,2,8,0,19,18,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,10,18,2.5714285714285716,153.75781467764364,8.542100815424646,90.51033464302625,13,1,0,6,0,12,5,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10,26,49,4.8,1105.543421706785,61.41907898371028,81.07750258876546,19,5,0,7,0,23,7,3,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,95.27240495664756,13,1,0,4,0,10,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,21,24,4.0,421.66247258676106,23.425692921486725,84.91365672394647,11,2,0,5,0,7,3,2,12,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6,16,23,3.409090909090909,313.6363636363636,17.424242424242422,84.16199885436718,21,2,1,8,0,16,4,2,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1
6,22,42,5.25,983.304671909524,54.62803732830689,77.63103568001729,23,2,1,10,0,23,7,3,16,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
3,16,33,6.6,871.1999999999999,48.4,76.34270895182397,13,1,1,3,1,12,14,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,12,12,2.0,86.03910001730776,4.779950000961542,78.95182715516843,33,3,1,17,0,25,0,4,35,1,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,2,1,0,2,1,3,0,0,0,1,0,0,0,0,3,0,1,0,0,1
